url	url_hash	retrieved_at	finished_at	curl_exit	http_status	final_url	content_type	size_download	redirects	curl_error	body_path	headers_path
https://github.com/rmcelreath/rethinking/blob/master/data/tulips.csv	dffd161048883b00	2026-07-28T21:07:09.351203+00:00	2026-07-28T21:07:09.794003+00:00	0	200	https://github.com/rmcelreath/rethinking/blob/master/data/tulips.csv	text/html; charset=utf-8	49134	0		bodies/dffd161048883b00.body	bodies/dffd161048883b00.headers
https://jarrodhadfield.github.io/MCMCglmm/course-notes/	a8abcfe0528a238b	2026-07-28T21:07:09.386943+00:00	2026-07-28T21:07:09.408598+00:00	0	404	https://jarrodhadfield.github.io/MCMCglmm/course-notes/	text/html; charset=utf-8	1205	0		bodies/a8abcfe0528a238b.body	bodies/a8abcfe0528a238b.headers
https://jse.amstat.org/datasets/calcium.dat.txt	35ca995240a0233d	2026-07-28T21:07:09.408742+00:00	2026-07-28T21:07:09.469849+00:00	0	200	https://jse.amstat.org/datasets/calcium.dat.txt	text/plain	2133	0		bodies/35ca995240a0233d.body	bodies/35ca995240a0233d.headers
https://jsocolar.github.io/flocker/articles/flocker_tutorial.html	cb5f14c76d07d76a	2026-07-28T21:07:09.422927+00:00	2026-07-28T21:07:09.443993+00:00	0	200	https://jsocolar.github.io/flocker/articles/flocker_tutorial.html	text/html; charset=utf-8	14874	0		bodies/cb5f14c76d07d76a.body	bodies/cb5f14c76d07d76a.headers
https://juliastats.org/GLM.jl/stable/	33ff3f97bacd333b	2026-07-28T21:07:09.444117+00:00	2026-07-28T21:07:09.466417+00:00	0	200	https://juliastats.org/GLM.jl/stable/	text/html; charset=utf-8	5784	0		bodies/33ff3f97bacd333b.body	bodies/33ff3f97bacd333b.headers
https://juliastats.org/GLM.jl/stable/examples/	d80df632a709899d	2026-07-28T21:07:09.463977+00:00	2026-07-28T21:07:09.490333+00:00	0	200	https://juliastats.org/GLM.jl/stable/examples/	text/html; charset=utf-8	6825	0		bodies/d80df632a709899d.body	bodies/d80df632a709899d.headers
https://juliastats.org/MixedModels.jl/stable/constructors/	540ca05613950306	2026-07-28T21:07:09.466472+00:00	2026-07-28T21:07:09.490697+00:00	0	200	https://juliastats.org/MixedModels.jl/stable/constructors/	text/html; charset=utf-8	21759	0		bodies/540ca05613950306.body	bodies/540ca05613950306.headers
https://mc-stan.org/rstanarm/articles/aov.html	18b3c00ebaddc006	2026-07-28T21:07:09.469924+00:00	2026-07-28T21:07:09.492888+00:00	0	200	https://mc-stan.org/rstanarm/articles/aov.html	text/html; charset=utf-8	6775	0		bodies/18b3c00ebaddc006.body	bodies/18b3c00ebaddc006.headers
https://mc-stan.org/rstanarm/articles/betareg.html	028253a2a849dde4	2026-07-28T21:07:09.490464+00:00	2026-07-28T21:07:09.518941+00:00	0	200	https://mc-stan.org/rstanarm/articles/betareg.html	text/html; charset=utf-8	7924	0		bodies/028253a2a849dde4.body	bodies/028253a2a849dde4.headers
https://mc-stan.org/rstanarm/articles/binomial.html	1fefea1d477eb975	2026-07-28T21:07:09.490762+00:00	2026-07-28T21:07:09.513207+00:00	0	200	https://mc-stan.org/rstanarm/articles/binomial.html	text/html; charset=utf-8	12182	0		bodies/1fefea1d477eb975.body	bodies/1fefea1d477eb975.headers
https://mc-stan.org/rstanarm/articles/continuous.html	e503f37a40555a09	2026-07-28T21:07:09.492940+00:00	2026-07-28T21:07:09.513005+00:00	0	200	https://mc-stan.org/rstanarm/articles/continuous.html	text/html; charset=utf-8	11789	0		bodies/e503f37a40555a09.body	bodies/e503f37a40555a09.headers
https://mc-stan.org/rstanarm/articles/count.html	02ee3387e2c5d9e8	2026-07-28T21:07:09.513135+00:00	2026-07-28T21:07:09.533926+00:00	0	200	https://mc-stan.org/rstanarm/articles/count.html	text/html; charset=utf-8	8571	0		bodies/02ee3387e2c5d9e8.body	bodies/02ee3387e2c5d9e8.headers
https://mc-stan.org/rstanarm/articles/glmer.html	0639de7716994ca1	2026-07-28T21:07:09.513258+00:00	2026-07-28T21:07:09.536146+00:00	0	200	https://mc-stan.org/rstanarm/articles/glmer.html	text/html; charset=utf-8	12278	0		bodies/0639de7716994ca1.body	bodies/0639de7716994ca1.headers
https://mc-stan.org/rstanarm/articles/lm.html	4db2d5cb4c47387d	2026-07-28T21:07:09.519017+00:00	2026-07-28T21:07:09.540372+00:00	0	200	https://mc-stan.org/rstanarm/articles/lm.html	text/html; charset=utf-8	11724	0		bodies/4db2d5cb4c47387d.body	bodies/4db2d5cb4c47387d.headers
https://mc-stan.org/rstanarm/articles/polr.html	b05e5da4e448526e	2026-07-28T21:07:09.534032+00:00	2026-07-28T21:07:09.555935+00:00	0	200	https://mc-stan.org/rstanarm/articles/polr.html	text/html; charset=utf-8	9375	0		bodies/b05e5da4e448526e.body	bodies/b05e5da4e448526e.headers
https://mc-stan.org/rstanarm/articles/pooling.html	3045109f9a5d59e5	2026-07-28T21:07:09.536226+00:00	2026-07-28T21:07:09.680576+00:00	0	200	https://mc-stan.org/rstanarm/articles/pooling.html	text/html; charset=utf-8	31406	0		bodies/3045109f9a5d59e5.body	bodies/3045109f9a5d59e5.headers
https://mc-stan.org/rstanarm/articles/priors.html	a490908077def6d1	2026-07-28T21:07:09.540481+00:00	2026-07-28T21:07:09.562070+00:00	0	200	https://mc-stan.org/rstanarm/articles/priors.html	text/html; charset=utf-8	10316	0		bodies/a490908077def6d1.body	bodies/a490908077def6d1.headers
https://mc-stan.org/rstanarm/articles/rstanarm.html	e28865bc4bbf6e15	2026-07-28T21:07:09.546094+00:00	2026-07-28T21:07:09.568056+00:00	0	200	https://mc-stan.org/rstanarm/articles/rstanarm.html	text/html; charset=utf-8	15831	0		bodies/e28865bc4bbf6e15.body	bodies/e28865bc4bbf6e15.headers
https://ndownloader.figshare.com/files/28870713	38bb0b779392b4e0	2026-07-28T21:07:09.556073+00:00	2026-07-28T21:07:10.010493+00:00	0	200	https://s3-eu-west-1.amazonaws.com/pfigshare-u-files/28870713/carclaims.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIYCQYOYV5JSSROOA/20260728/eu-west-1/s3/aws4_request&X-Amz-Date=20260728T210709Z&X-Amz-Expires=10&X-Amz-SignedHeaders=host&X-Amz-Signature=b88b98dd217d4aef4cb0dc90dbaa95c092557d76fb0e91caae7ce169734172e9	text/csv	2665277	1		bodies/38bb0b779392b4e0.body	bodies/38bb0b779392b4e0.headers
https://ndownloader.figshare.com/files/28870722	ab24ae90f21175f1	2026-07-28T21:07:09.562166+00:00	2026-07-28T21:07:09.849664+00:00	0	200	https://s3-eu-west-1.amazonaws.com/pfigshare-u-files/28870722/ESCS.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIYCQYOYV5JSSROOA/20260728/eu-west-1/s3/aws4_request&X-Amz-Date=20260728T210709Z&X-Amz-Expires=10&X-Amz-SignedHeaders=host&X-Amz-Signature=6359ae198d54ce36c590559a72cce33988dd6049e1baa0b55865162410d48d6b	text/csv	45305	1		bodies/ab24ae90f21175f1.body	bodies/ab24ae90f21175f1.headers
https://ndownloader.figshare.com/files/28870740	523bd4ad4383047d	2026-07-28T21:07:09.564049+00:00	2026-07-28T21:07:09.796544+00:00	0	200	https://s3-eu-west-1.amazonaws.com/pfigshare-u-files/28870740/ANES_2016_pilot.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIYCQYOYV5JSSROOA/20260728/eu-west-1/s3/aws4_request&X-Amz-Date=20260728T210709Z&X-Amz-Expires=10&X-Amz-SignedHeaders=host&X-Amz-Signature=638a9438f0104fb9a49d298a6d7c3241f6ef60055d122068d1c7c30ddeced8fe	text/csv	10660	1		bodies/523bd4ad4383047d.body	bodies/523bd4ad4383047d.headers
https://ndownloader.figshare.com/files/28870743	f6842d8f9a908dca	2026-07-28T21:07:09.568135+00:00	2026-07-28T21:07:09.945378+00:00	0	200	https://s3-eu-west-1.amazonaws.com/pfigshare-u-files/28870743/adults.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIYCQYOYV5JSSROOA/20260728/eu-west-1/s3/aws4_request&X-Amz-Date=20260728T210709Z&X-Amz-Expires=10&X-Amz-SignedHeaders=host&X-Amz-Signature=6e237a48de1a6b4b3c421239341eb89ebd3f47e1bebae1df8eb43f0f5abb9a55	text/csv	779724	1		bodies/f6842d8f9a908dca.body	bodies/f6842d8f9a908dca.headers
https://ndownloader.figshare.com/files/29749140	ef04e9c1d39b0bb1	2026-07-28T21:07:09.596560+00:00	2026-07-28T21:07:10.109532+00:00	0	200	https://s3-eu-west-1.amazonaws.com/pfigshare-u-files/29749140/Batting.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIYCQYOYV5JSSROOA/20260728/eu-west-1/s3/aws4_request&X-Amz-Date=20260728T210709Z&X-Amz-Expires=10&X-Amz-SignedHeaders=host&X-Amz-Signature=a1ce4c275feb631ab06d6aeb86bfeda72985946b242bcaa72d07511fd7484ac3	text/csv	6697820	1		bodies/ef04e9c1d39b0bb1.body	bodies/ef04e9c1d39b0bb1.headers
https://ndownloader.figshare.com/files/31072807	bb4e0483962a30d3	2026-07-28T21:07:09.680694+00:00	2026-07-28T21:07:09.937173+00:00	0	200	https://s3-eu-west-1.amazonaws.com/pfigshare-u-files/31072807/cherry_blossoms.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIYCQYOYV5JSSROOA/20260728/eu-west-1/s3/aws4_request&X-Amz-Date=20260728T210709Z&X-Amz-Expires=10&X-Amz-SignedHeaders=host&X-Amz-Signature=356ad5eb27765709ac4cddf567d24a96f2df86db1a27f6c24504fb9ccff86b32	text/csv	27535	1		bodies/bb4e0483962a30d3.body	bodies/bb4e0483962a30d3.headers
https://ndownloader.figshare.com/files/31181002	8a46b53730594dde	2026-07-28T21:07:09.711988+00:00	2026-07-28T21:07:09.941927+00:00	0	200	https://s3-eu-west-1.amazonaws.com/pfigshare-u-files/31181002/sleepstudy.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIYCQYOYV5JSSROOA/20260728/eu-west-1/s3/aws4_request&X-Amz-Date=20260728T210709Z&X-Amz-Expires=10&X-Amz-SignedHeaders=host&X-Amz-Signature=eee668faaad96c7baf3f0fbb737b09391e255a9f63803e70f399ca9e86fe5596	text/csv	2695	1		bodies/8a46b53730594dde.body	bodies/8a46b53730594dde.headers
https://ndownloader.figshare.com/files/34446077	89b66e5492f2014b	2026-07-28T21:07:09.761931+00:00	2026-07-28T21:07:10.007435+00:00	0	200	https://s3-eu-west-1.amazonaws.com/pfigshare-u-files/34446077/periwinkles.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIYCQYOYV5JSSROOA/20260728/eu-west-1/s3/aws4_request&X-Amz-Date=20260728T210709Z&X-Amz-Expires=10&X-Amz-SignedHeaders=host&X-Amz-Signature=2d42f43ca88fbae7caeb4130d6f66591ce322a03f347c87fd327c05ff50ea940	text/csv	693	1		bodies/89b66e5492f2014b.body	bodies/89b66e5492f2014b.headers
https://ndownloader.figshare.com/files/38737026	ef8fbe9b3a2b1030	2026-07-28T21:07:09.769465+00:00	2026-07-28T21:07:10.164356+00:00	0	200	https://s3-eu-west-1.amazonaws.com/pfigshare-u-files/38737026/bikes_hour.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIYCQYOYV5JSSROOA/20260728/eu-west-1/s3/aws4_request&X-Amz-Date=20260728T210709Z&X-Amz-Expires=10&X-Amz-SignedHeaders=host&X-Amz-Signature=1237092384e292af6bf3ca1ea87bb5e9e4eeb6079d8fa6adcdd24687066af349	text/csv	1139371	1		bodies/ef8fbe9b3a2b1030.body	bodies/ef8fbe9b3a2b1030.headers
https://ndownloader.figshare.com/files/40208785	282243350cf25f35	2026-07-28T21:07:09.779760+00:00	2026-07-28T21:07:10.014761+00:00	0	200	https://s3-eu-west-1.amazonaws.com/pfigshare-u-files/40208785/mtcars.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIYCQYOYV5JSSROOA/20260728/eu-west-1/s3/aws4_request&X-Amz-Date=20260728T210709Z&X-Amz-Expires=10&X-Amz-SignedHeaders=host&X-Amz-Signature=a5a1ffffa87f705284664222b3fecb000282ad2e7f4800c4ad3855ec59d9d1b1	text/csv	1281	1		bodies/282243350cf25f35.body	bodies/282243350cf25f35.headers
https://nicholasjclark.github.io/mvgam/articles/mvgam_overview.html	098470420cb1e04e	2026-07-28T21:07:09.793350+00:00	2026-07-28T21:07:09.815050+00:00	0	200	https://nicholasjclark.github.io/mvgam/articles/mvgam_overview.html	text/html; charset=utf-8	28745	0		bodies/098470420cb1e04e.body	bodies/098470420cb1e04e.headers
https://nicholasjclark.github.io/mvgam/articles/nmixtures.html	0c690d9e15b1a59c	2026-07-28T21:07:09.794041+00:00	2026-07-28T21:07:09.817237+00:00	0	200	https://nicholasjclark.github.io/mvgam/articles/nmixtures.html	text/html; charset=utf-8	19622	0		bodies/0c690d9e15b1a59c.body	bodies/0c690d9e15b1a59c.headers
https://nicholasjclark.github.io/mvgam/articles/shared_states.html	afdf776f6beb6208	2026-07-28T21:07:09.796581+00:00	2026-07-28T21:07:09.819864+00:00	0	200	https://nicholasjclark.github.io/mvgam/articles/shared_states.html	text/html; charset=utf-8	12743	0		bodies/afdf776f6beb6208.body	bodies/afdf776f6beb6208.headers
https://nicholasjclark.github.io/mvgam/articles/time_varying_effects.html	8da48f80e431e471	2026-07-28T21:07:09.815158+00:00	2026-07-28T21:07:09.836438+00:00	0	200	https://nicholasjclark.github.io/mvgam/articles/time_varying_effects.html	text/html; charset=utf-8	13300	0		bodies/8da48f80e431e471.body	bodies/8da48f80e431e471.headers
https://nicholasjclark.github.io/mvgam/articles/trend_formulas.html	ba81568d9ce32fab	2026-07-28T21:07:09.817308+00:00	2026-07-28T21:07:09.839112+00:00	0	200	https://nicholasjclark.github.io/mvgam/articles/trend_formulas.html	text/html; charset=utf-8	19618	0		bodies/ba81568d9ce32fab.body	bodies/ba81568d9ce32fab.headers
https://osf.io/6r9ka/?action=download	832e486cf4ebff64	2026-07-28T21:07:09.819938+00:00	2026-07-28T21:07:11.642902+00:00	0	200	https://storage.googleapis.com/cos-osf-prod-files-de-1/ec0f12e7c3f1a201dbd59324e0ae6e765fbb9444eb708bee56ea271dfd8ff2d9?response-content-disposition=attachment%3B%20filename%3D%22PairsRSS1_all.dat%22%3B%20filename%2A%3DUTF-8%27%27PairsRSS1_all.dat&GoogleAccessId=files-de-1%40cos-osf-prod.iam.gserviceaccount.com&Expires=1785272891&Signature=EHfMSEoc4bkLHfROzQJh6lRbFiXHG7Kb6VLRXZCn41EdfSnSXOqQd3Ei9W9XmKqiJWxQVLdKMONVMJ6NeZN3H9srVaRTRcbsER2g9J9h39ggwFT2ksrwm5W28zaGjFhUQyqhMOtpK36mjaeoiv%2FtzhJwcYLT%2B9cXQwiiZaHa0jTO8M6LYlf7nzR6AvoNpaL072E8gSK3W58ZghogPqriP32bv2YGzxo%2FQsS5dHYUt5WAo30VNehmththYDD%2BKykVLcb8XAxQXCEqTBRU6RQvgubA6ZrK3krEVUdbyyz7%2F4V2i1%2F2sySXo7LTIIZBn7mieUHQS1bw%2B9TVZ5VpgawAdA%3D%3D	application/octet-stream	467985	4		bodies/832e486cf4ebff64.body	bodies/832e486cf4ebff64.headers
https://osf.io/du3qp/?action=download	6e329f04779e5bb2	2026-07-28T21:07:09.836503+00:00	2026-07-28T21:07:15.120688+00:00	0	200	https://files.osf.io/v1/resources/dcbfz/providers/github/data/MetaAnalysisData.csv	text/csv	6903	3		bodies/6e329f04779e5bb2.body	bodies/6e329f04779e5bb2.headers
https://osf.io/n8xa7/?action=download	856905ab6517f2eb	2026-07-28T21:07:09.839209+00:00	2026-07-28T21:07:12.180695+00:00	0	200	https://storage.googleapis.com/cos-osf-prod-files-us-east1/6217694a8f668e147396784100cd549ddf9d1ac98030c61f1cb507cdcb622f42?response-content-disposition=attachment%3B%20filename%3D%22ML3%20Stroop%20Raw%20Reaction%20Times.csv.zip%22%3B%20filename%2A%3DUTF-8%27%27ML3%2520Stroop%2520Raw%2520Reaction%2520Times.csv.zip&GoogleAccessId=files-us%40cos-osf-prod.iam.gserviceaccount.com&Expires=1785272891&Signature=eYoLTcw2bdW2LZb4RMyHAROa%2B%2FhERplEcJzyYYQENbOalGOcN%2B0DMsctAjPBPWY%2FrH2%2BWlwF238HgYfvnLQTnKHPT2KhsUo9gR2oZxc%2F4EgTikQDRsQATR4I9iN28wSBaqGyO%2F6XBU2%2B9cK%2FX1Z1ZX7nbypp80x0qkBHUOu9Mbrx4Q1BGosifalkR%2BhHMdprzUlK5Yi5loHGoOpgy2IExhLaoWYrlBLox3pNAD5EtfntCgBW4Q186ipg2BRWk%2B22mmeYlW3%2BaAJve4WQ%2Fe1%2BJYs6Msv8eS7ucGNy6wF%2BLDBcV8C5csiAjz2x2wK%2Bx4LCJpAAskM9xlli%2BDKQ1eotSQ%3D%3D	application/octet-stream	1874148	4		bodies/856905ab6517f2eb.body	bodies/856905ab6517f2eb.headers
https://osf.io/q7dsk/?action=download	8bc326ef3d7bd6e9	2026-07-28T21:07:09.840288+00:00	2026-07-28T21:07:12.180803+00:00	0	200	https://storage.googleapis.com/cos-osf-prod-files-us-east1/c5a023fa9cf6a8d30ab6877a7e220aa8dbf7a03d89339c80440c711fa348fb38?response-content-disposition=attachment%3B%20filename%3D%22public_noun_data.txt%22%3B%20filename%2A%3DUTF-8%27%27public_noun_data.txt&GoogleAccessId=files-us%40cos-osf-prod.iam.gserviceaccount.com&Expires=1785272891&Signature=fADZTAB2bIFLVUgNjDD7JOSWNRfdEaaICtgKMeiV0w1jT4zGmb3oax6ljwkYYX%2F5MocmFgvecOJRtt2wP3tpz0%2BiW1o%2BZ1DVULNT35Cp17rZdLQHYcHBO3XaPuzSowHNphessMBASMRpCXbQ1B6np60WupNKeaRt%2B8qiBVetT2LIhWBI4tUZI6f4OPZgpX2VljQF2maHSDG9CcSKvJTJvhg22yaxU9CPlRLjgl%2FY5VzeBwWUhmu3StfcklLQ5keo5OwzE%2Fr9ZXGPjZ8fBpZeULNBvLS1q5DNCVE7PQrtcmbA%2BiMlCGTb3BV9LncS4sJ49123dZErwOdnEE3YxkXbLQ%3D%3D	application/octet-stream	738743	4		bodies/8bc326ef3d7bd6e9.body	bodies/8bc326ef3d7bd6e9.headers
https://osf.io/z43dz/?action=download	4d79e4126ba604d1	2026-07-28T21:07:09.849757+00:00	2026-07-28T21:07:11.974894+00:00	63	200	https://storage.googleapis.com/cos-osf-prod-files-us-east1/6905a48340a7d05d0672684335f0162e8537601e2a117f649bde1546266b2a14?response-content-disposition=attachment%3B%20filename%3D%22PLOS_raw_pupildata_controlexperiment.csv%22%3B%20filename%2A%3DUTF-8%27%27PLOS_raw_pupildata_controlexperiment.csv&GoogleAccessId=files-us%40cos-osf-prod.iam.gserviceaccount.com&Expires=1785272891&Signature=gUZSY4JVoThwGvk9oITNct3gl5t8%2ByEFyX3WEF3Bpy8%2Bpxi%2BD6oX9RMFZTh0i3xV6P9ln09FwbjmgR79yd9qsMUuD5J4F8T97EQgV9Ga5BZPRy4ux7rP5h1GqkG2d175n5HJQoyMtU6UISmH%2FYyt%2BItQ4%2Bv%2BcGNowNiMp%2B0UGln5GGYk6wQ5uFdAb84KjJ2CAUPl8g9Lyp2de9YG%2FOJMVOjHjSRYuJiwmVCuOMGVIwKcwDvooQ3SrRn%2BzgOrlasPx5JEHfNHmnTWCsQh5fqIluJthEzyXY6csp1ACe6jh%2BpcGgMmqH3V0AumE2odsqiT87XXK7E4A3%2FJCeFZHbpZEg%3D%3D	application/octet-stream	0	4	curl: (63) Maximum file size exceeded		bodies/4d79e4126ba604d1.headers
https://package.epinowcast.org/articles/epinowcast.html	36589b11bee6335e	2026-07-28T21:07:09.855522+00:00	2026-07-28T21:07:09.875370+00:00	0	200	https://package.epinowcast.org/articles/epinowcast.html	text/html; charset=utf-8	11800	0		bodies/36589b11bee6335e.body	bodies/36589b11bee6335e.headers
https://package.epinowcast.org/articles/germany-age-stratified-nowcasting.html	1ff4c16874e94f6f	2026-07-28T21:07:09.875463+00:00	2026-07-28T21:07:09.896454+00:00	0	200	https://package.epinowcast.org/articles/germany-age-stratified-nowcasting.html	text/html; charset=utf-8	15553	0		bodies/1ff4c16874e94f6f.body	bodies/1ff4c16874e94f6f.headers
https://package.epinowcast.org/articles/model.html	e29af2bdcf75ff59	2026-07-28T21:07:09.896540+00:00	2026-07-28T21:07:09.917452+00:00	0	200	https://package.epinowcast.org/articles/model.html	text/html; charset=utf-8	13795	0		bodies/e29af2bdcf75ff59.body	bodies/e29af2bdcf75ff59.headers
https://package.epinowcast.org/articles/single-timeseries-rt-estimation.html	5f0e3bb4846eb0b2	2026-07-28T21:07:09.917559+00:00	2026-07-28T21:07:09.939518+00:00	0	200	https://package.epinowcast.org/articles/single-timeseries-rt-estimation.html	text/html; charset=utf-8	24496	0		bodies/5f0e3bb4846eb0b2.body	bodies/5f0e3bb4846eb0b2.headers
https://paulbuerkner.com/brms/articles/brms_customfamilies.html	a4cdedd9f26edd15	2026-07-28T21:07:09.937281+00:00	2026-07-28T21:07:09.960911+00:00	0	200	https://paulbuerkner.com/brms/articles/brms_customfamilies.html	text/html; charset=utf-8	10523	0		bodies/a4cdedd9f26edd15.body	bodies/a4cdedd9f26edd15.headers
https://paulbuerkner.com/brms/articles/brms_distreg.html	c0da7857dafde8df	2026-07-28T21:07:09.939583+00:00	2026-07-28T21:07:09.960349+00:00	0	200	https://paulbuerkner.com/brms/articles/brms_distreg.html	text/html; charset=utf-8	9551	0		bodies/c0da7857dafde8df.body	bodies/c0da7857dafde8df.headers
https://paulbuerkner.com/brms/articles/brms_missings.html	44b15ecb93e1f136	2026-07-28T21:07:09.942004+00:00	2026-07-28T21:07:09.960710+00:00	0	200	https://paulbuerkner.com/brms/articles/brms_missings.html	text/html; charset=utf-8	9336	0		bodies/44b15ecb93e1f136.body	bodies/44b15ecb93e1f136.headers
https://paulbuerkner.com/brms/articles/brms_monotonic.html	f6512c373da83c8f	2026-07-28T21:07:09.945438+00:00	2026-07-28T21:07:09.965614+00:00	0	200	https://paulbuerkner.com/brms/articles/brms_monotonic.html	text/html; charset=utf-8	8736	0		bodies/f6512c373da83c8f.body	bodies/f6512c373da83c8f.headers
https://paulbuerkner.com/brms/articles/brms_multivariate.html	8a8fb3ac1ff0b25f	2026-07-28T21:07:09.960455+00:00	2026-07-28T21:07:09.983145+00:00	0	200	https://paulbuerkner.com/brms/articles/brms_multivariate.html	text/html; charset=utf-8	8887	0		bodies/8a8fb3ac1ff0b25f.body	bodies/8a8fb3ac1ff0b25f.headers
https://paulbuerkner.com/brms/articles/brms_nonlinear.html	c536aa73f819b34d	2026-07-28T21:07:09.960755+00:00	2026-07-28T21:07:09.985347+00:00	0	200	https://paulbuerkner.com/brms/articles/brms_nonlinear.html	text/html; charset=utf-8	10596	0		bodies/c536aa73f819b34d.body	bodies/c536aa73f819b34d.headers
https://paulbuerkner.com/brms/articles/brms_phylogenetics.html	1b42dbbffa2f5e81	2026-07-28T21:07:09.960974+00:00	2026-07-28T21:07:09.982619+00:00	0	200	https://paulbuerkner.com/brms/articles/brms_phylogenetics.html	text/html; charset=utf-8	10643	0		bodies/1b42dbbffa2f5e81.body	bodies/1b42dbbffa2f5e81.headers
https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/BattingAverage.csv	62ff6764676a9d1e	2026-07-28T21:07:09.965699+00:00	2026-07-28T21:07:10.155139+00:00	0	200	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/BattingAverage.csv	text/plain; charset=utf-8	13474	0		bodies/62ff6764676a9d1e.body	bodies/62ff6764676a9d1e.headers
https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/CondLogistRegData1.csv	2f0f83bf24068615	2026-07-28T21:07:09.982748+00:00	2026-07-28T21:07:10.159644+00:00	0	200	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/CondLogistRegData1.csv	text/plain; charset=utf-8	8877	0		bodies/2f0f83bf24068615.body	bodies/2f0f83bf24068615.headers
https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/CondLogistRegData2.csv	facccbf25e138048	2026-07-28T21:07:09.983253+00:00	2026-07-28T21:07:10.162335+00:00	0	200	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/CondLogistRegData2.csv	text/plain; charset=utf-8	8866	0		bodies/facccbf25e138048.body	bodies/facccbf25e138048.headers
https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/FruitflyDataReduced.csv	3f07c4d26d691695	2026-07-28T21:07:09.985423+00:00	2026-07-28T21:07:10.160307+00:00	0	200	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/FruitflyDataReduced.csv	text/plain; charset=utf-8	443	0		bodies/3f07c4d26d691695.body	bodies/3f07c4d26d691695.headers
https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/Guber1999data.csv	58a452c81a295341	2026-07-28T21:07:10.007548+00:00	2026-07-28T21:07:10.187903+00:00	0	200	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/Guber1999data.csv	text/plain; charset=utf-8	1240	0		bodies/58a452c81a295341.body	bodies/58a452c81a295341.headers
https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/HairEyeColor.csv	ba6050c43e3721b6	2026-07-28T21:07:10.010587+00:00	2026-07-28T21:07:10.183550+00:00	0	200	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/HairEyeColor.csv	text/plain; charset=utf-8	142	0		bodies/ba6050c43e3721b6.body	bodies/ba6050c43e3721b6.headers
https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/HappinessAssetsDebt.csv	fb723c47d660d29f	2026-07-28T21:07:10.014834+00:00	2026-07-28T21:07:10.191047+00:00	0	200	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/HappinessAssetsDebt.csv	text/plain; charset=utf-8	11426	0		bodies/fb723c47d660d29f.body	bodies/fb723c47d660d29f.headers
https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/HierLinRegressData.csv	d9491b5ee6f85f07	2026-07-28T21:07:10.109685+00:00	2026-07-28T21:07:10.281193+00:00	0	200	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/HierLinRegressData.csv	text/plain; charset=utf-8	756	0		bodies/d9491b5ee6f85f07.body	bodies/d9491b5ee6f85f07.headers
