row_key	deployed	dataset	dataset_source_url	retrieved_at	http_status	curl_exit	final_url	content_type	dataset_receipt_status	evidence_anchor	body_sha256	model_support_boundary
bambi/distributional_bikes	true	distributional_models	https://ndownloader.figshare.com/files/38737026	2026-07-28T21:07:09.769465+00:00	200	0	https://s3-eu-west-1.amazonaws.com/pfigshare-u-files/38737026/bikes_hour.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIYCQYOYV5JSSROOA/20260728/eu-west-1/s3/aws4_request&X-Amz-Date=20260728T210709Z&X-Amz-Expires=10&X-Amz-SignedHeaders=host&X-Amz-Signature=1237092384e292af6bf3ca1ea87bb5e9e4eeb6079d8fa6adcdd24687066af349	text/csv	reachable-data-or-description		3e1844b6da435f910b10899e18188568f7d789c715a286c9c6c2ca23833ee7ac	Dataset receipt is not evidence for formula or family.
bambi/hsgp_1d_basic	true	hsgp_1d	synthetic						synthetic-no-external-receipt			Dataset receipt is not evidence for formula or family.
bambi/hsgp_1d_centered	true	hsgp_1d	synthetic						synthetic-no-external-receipt			Dataset receipt is not evidence for formula or family.
bambi/hsgp_1d_by_group	true	gam_data	https://raw.githubusercontent.com/bambinos/bambi/main/docs/notebooks/data/gam_data.csv	2026-07-28T21:07:10.364747+00:00	200	0	https://raw.githubusercontent.com/bambinos/bambi/main/docs/notebooks/data/gam_data.csv	text/plain; charset=utf-8	reachable-data-or-description		35f4661c97471bb341ad0afd3fda3a15f2c5d57585e06c83b154fe9b5489e09c	Dataset receipt is not evidence for formula or family.
bambi/hsgp_1d_nocov	true	gam_data	https://raw.githubusercontent.com/bambinos/bambi/main/docs/notebooks/data/gam_data.csv	2026-07-28T21:07:10.364747+00:00	200	0	https://raw.githubusercontent.com/bambinos/bambi/main/docs/notebooks/data/gam_data.csv	text/plain; charset=utf-8	reachable-data-or-description		35f4661c97471bb341ad0afd3fda3a15f2c5d57585e06c83b154fe9b5489e09c	Dataset receipt is not evidence for formula or family.
bambi/hsgp_2d_iso	true	hsgp_2d	synthetic						synthetic-no-external-receipt			Dataset receipt is not evidence for formula or family.
bambi/hsgp_2d_by_group	true	hsgp_2d	synthetic						synthetic-no-external-receipt			Dataset receipt is not evidence for formula or family.
bambi/hsgp_2d_nocov	true	hsgp_2d	synthetic						synthetic-no-external-receipt			Dataset receipt is not evidence for formula or family.
bambi/hsgp_2d_aniso	true	hsgp_2d	synthetic						synthetic-no-external-receipt			Dataset receipt is not evidence for formula or family.
bambi/hsgp_2d_poisson	true	poisson_data	https://raw.githubusercontent.com/bambinos/bambi/main/docs/notebooks/data/poisson_data.csv	2026-07-28T21:07:10.370544+00:00	200	0	https://raw.githubusercontent.com/bambinos/bambi/main/docs/notebooks/data/poisson_data.csv	text/plain; charset=utf-8	reachable-data-or-description	text_offset=5; matched_terms=count; context_sha256=91df196aa84c6592	27011447ec3e5a9e315532fc18ed49969a37b81ba918f126b56e82f36c7a9ac1	Dataset receipt is not evidence for formula or family.
bambi/survival_intercept	true	survival_model	https://raw.githubusercontent.com/rmcelreath/rethinking/master/data/AustinCats.csv	2026-07-28T21:07:10.408943+00:00	200	0	https://raw.githubusercontent.com/rmcelreath/rethinking/master/data/AustinCats.csv	text/plain; charset=utf-8	reachable-data-or-description		66e1019848e011e13053e0e7e8be3c5e33b0d3b9cc308dad595dd8e164138fbc	Dataset receipt is not evidence for formula or family.
bambi/survival_color	true	survival_model	https://raw.githubusercontent.com/rmcelreath/rethinking/master/data/AustinCats.csv	2026-07-28T21:07:10.408943+00:00	200	0	https://raw.githubusercontent.com/rmcelreath/rethinking/master/data/AustinCats.csv	text/plain; charset=utf-8	reachable-data-or-description	text_offset=74; matched_terms=color; context_sha256=5e1c55e00c6ac4a9	66e1019848e011e13053e0e7e8be3c5e33b0d3b9cc308dad595dd8e164138fbc	Dataset receipt is not evidence for formula or family.
bambi/survival_disc_sim	true	survival_discrete_time	synthetic						synthetic-no-external-receipt			Dataset receipt is not evidence for formula or family.
bambi/survival_disc_binomial	true	child_mortality	https://raw.githubusercontent.com/bambinos/bambi/main/docs/notebooks/data/child.csv	2026-07-28T21:07:10.360005+00:00	200	0	https://raw.githubusercontent.com/bambinos/bambi/main/docs/notebooks/data/child.csv	text/plain; charset=utf-8	reachable-data-or-description		036537b2e5013081b9e8164f669e1eb17c6ad7e4bc95ce6fa967c8d9aafb1402	Dataset receipt is not evidence for formula or family.
bambi/survival_disc_spline	true	child_mortality	https://raw.githubusercontent.com/bambinos/bambi/main/docs/notebooks/data/child.csv	2026-07-28T21:07:10.360005+00:00	200	0	https://raw.githubusercontent.com/bambinos/bambi/main/docs/notebooks/data/child.csv	text/plain; charset=utf-8	reachable-data-or-description		036537b2e5013081b9e8164f669e1eb17c6ad7e4bc95ce6fa967c8d9aafb1402	Dataset receipt is not evidence for formula or family.
bambi/survival_disc_poisson	true	child_mortality	https://raw.githubusercontent.com/bambinos/bambi/main/docs/notebooks/data/child.csv	2026-07-28T21:07:10.360005+00:00	200	0	https://raw.githubusercontent.com/bambinos/bambi/main/docs/notebooks/data/child.csv	text/plain; charset=utf-8	reachable-data-or-description		036537b2e5013081b9e8164f669e1eb17c6ad7e4bc95ce6fa967c8d9aafb1402	Dataset receipt is not evidence for formula or family.
bambi/survival_cont_weibull	true	survival_continuous_time	synthetic						synthetic-no-external-receipt			Dataset receipt is not evidence for formula or family.
bambi/survival_cont_retention_fe	true	retention	https://raw.githubusercontent.com/bambinos/bambi/main/docs/notebooks/data/retention.csv	2026-07-28T21:07:10.385186+00:00	200	0	https://raw.githubusercontent.com/bambinos/bambi/main/docs/notebooks/data/retention.csv	text/plain; charset=utf-8	reachable-data-or-description	text_offset=22; matched_terms=time; context_sha256=51d974b01d73f29c	4c68e7979e4167d04cee307359cd35c1fa1681fe8dbfe50151ec675bb19ec84a	Dataset receipt is not evidence for formula or family.
bambi/survival_cont_retention_re	true	retention	https://raw.githubusercontent.com/bambinos/bambi/main/docs/notebooks/data/retention.csv	2026-07-28T21:07:10.385186+00:00	200	0	https://raw.githubusercontent.com/bambinos/bambi/main/docs/notebooks/data/retention.csv	text/plain; charset=utf-8	reachable-data-or-description	text_offset=22; matched_terms=time; context_sha256=51d974b01d73f29c	4c68e7979e4167d04cee307359cd35c1fa1681fe8dbfe50151ec675bb19ec84a	Dataset receipt is not evidence for formula or family.
bambi/orthopoly_explicit	true	orthopoly_projectile	synthetic						synthetic-no-external-receipt			Dataset receipt is not evidence for formula or family.
bambi/orthopoly_poly	true	orthopoly_projectile	synthetic						synthetic-no-external-receipt			Dataset receipt is not evidence for formula or family.
bambi/orthopoly_linear	true	orthogonal_polynomial	https://raw.githubusercontent.com/mwaskom/seaborn-data/master/mpg.csv	2026-07-28T21:07:10.392717+00:00	200	0	https://raw.githubusercontent.com/mwaskom/seaborn-data/master/mpg.csv	text/plain; charset=utf-8	reachable-data-or-description	text_offset=0; matched_terms=mpg; context_sha256=9ca94b01cd90de44	c14b8b855ea7ee86cb9736bf8caaf281c4685ca08826f3eb2acaccaaf40f0d5a	Dataset receipt is not evidence for formula or family.
bambi/orthopoly_quad	true	orthogonal_polynomial	https://raw.githubusercontent.com/mwaskom/seaborn-data/master/mpg.csv	2026-07-28T21:07:10.392717+00:00	200	0	https://raw.githubusercontent.com/mwaskom/seaborn-data/master/mpg.csv	text/plain; charset=utf-8	reachable-data-or-description	text_offset=0; matched_terms=mpg; context_sha256=9ca94b01cd90de44	c14b8b855ea7ee86cb9736bf8caaf281c4685ca08826f3eb2acaccaaf40f0d5a	Dataset receipt is not evidence for formula or family.
bambi/orthopoly_compare	true	orthogonal_polynomial	https://raw.githubusercontent.com/mwaskom/seaborn-data/master/mpg.csv	2026-07-28T21:07:10.392717+00:00	200	0	https://raw.githubusercontent.com/mwaskom/seaborn-data/master/mpg.csv	text/plain; charset=utf-8	reachable-data-or-description	text_offset=0; matched_terms=mpg; context_sha256=9ca94b01cd90de44	c14b8b855ea7ee86cb9736bf8caaf281c4685ca08826f3eb2acaccaaf40f0d5a	Dataset receipt is not evidence for formula or family.
bambi/plot_pred_linear	true	plot_predictions	https://ndownloader.figshare.com/files/40208785	2026-07-28T21:07:09.779760+00:00	200	0	https://s3-eu-west-1.amazonaws.com/pfigshare-u-files/40208785/mtcars.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIYCQYOYV5JSSROOA/20260728/eu-west-1/s3/aws4_request&X-Amz-Date=20260728T210709Z&X-Amz-Expires=10&X-Amz-SignedHeaders=host&X-Amz-Signature=a5a1ffffa87f705284664222b3fecb000282ad2e7f4800c4ad3855ec59d9d1b1	text/csv	reachable-data-or-description		c802190c43e02246da9c6c9c3f13a58f076cc6b77922f4d9766a3c6bdb1b52bd	Dataset receipt is not evidence for formula or family.
bambi/plot_pred_nb	true	negative_binomial	https://stats.idre.ucla.edu/stat/stata/dae/nb_data.dta	2026-07-28T21:07:10.470958+00:00	200	0	https://stats.oarc.ucla.edu/stat/stata/dae/nb_data.dta	text/html; charset=iso-8859-1	reachable-data-or-description		66c285329eddb3d9ecc3f80b2876160cb091040df18fad0cd91fec11ec20bd78	Dataset receipt is not evidence for formula or family.
bambi/plot_pred_logistic	true	plot_pred_movies	https://vincentarelbundock.github.io/Rdatasets/csv/ggplot2movies/movies.csv	2026-07-28T21:07:10.739396+00:00	200	0	https://vincentarelbundock.github.io/Rdatasets/csv/ggplot2movies/movies.csv	text/csv; charset=utf-8	reachable-data-or-description	text_offset=1023215; matched_terms=plot; context_sha256=709bb409202e5384	3b98576b924c6df8ffd010e689a45319b5dbcb36818ed977fc514eb98a9467d6	Dataset receipt is not evidence for formula or family.
bambi/plot_pred_distr	true	distributional_synth	synthetic						synthetic-no-external-receipt			Dataset receipt is not evidence for formula or family.
bambi/plot_comp_zip	true	plot_comparisons	https://stats.idre.ucla.edu/stat/data/fish.csv	2026-07-28T21:07:10.463276+00:00	200	0	https://stats.oarc.ucla.edu/stat/data/fish.csv	text/csv	reachable-data-or-description	text_offset=3; matched_terms=count,fish; context_sha256=8ba3784c2a6bb4b4	0bfc779be1512d07f7cd9fabf9270b940e1cb49e7f330731680aa41a0cf75a60	Dataset receipt is not evidence for formula or family.
bambi/plot_comp_logistic	true	titanic	https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/Titanic.csv	2026-07-28T21:07:10.698464+00:00	200	0	https://vincentarelbundock.github.io/Rdatasets/csv/Stat2Data/Titanic.csv	text/csv; charset=utf-8	reachable-data-or-description	text_offset=53636; matched_terms=plot; context_sha256=8fcd462c50b649b7	d52382da265ccfc481fcf606cd9b6feb5e371aac15921c0069f446a4fc870d5c	Dataset receipt is not evidence for formula or family.
bambi/plot_slopes_main	true	plot_slopes	https://vincentarelbundock.github.io/Rdatasets/csv/carData/Wells.csv	2026-07-28T21:07:10.703673+00:00	200	0	https://vincentarelbundock.github.io/Rdatasets/csv/carData/Wells.csv	text/csv; charset=utf-8	reachable-data-or-description		decba46a3dd49284fe7ced9af9af4d7f16421f926c98ccdc18150931b27ca698	Dataset receipt is not evidence for formula or family.
bambi/plot_slopes_interaction	true	plot_slopes	https://vincentarelbundock.github.io/Rdatasets/csv/carData/Wells.csv	2026-07-28T21:07:10.703673+00:00	200	0	https://vincentarelbundock.github.io/Rdatasets/csv/carData/Wells.csv	text/csv; charset=utf-8	reachable-data-or-description		decba46a3dd49284fe7ced9af9af4d7f16421f926c98ccdc18150931b27ca698	Dataset receipt is not evidence for formula or family.
bambi/alternative_samplers	true	alternative_samplers	synthetic						synthetic-no-external-receipt			Dataset receipt is not evidence for formula or family.
brms/cbpp_binomial	true	cbpp	https://vincentarelbundock.github.io/Rdatasets/csv/lme4/cbpp.csv	2026-07-28T21:07:10.829114+00:00	200	0	https://vincentarelbundock.github.io/Rdatasets/csv/lme4/cbpp.csv	text/csv; charset=utf-8	reachable-data-or-description		8919ad586aabfa75fa3b3ece7ad7b398c7b31bf17467f17c304cbec86afa910a	Dataset receipt is not evidence for formula or family.
brms/cbpp_beta_binomial	true	cbpp	https://vincentarelbundock.github.io/Rdatasets/csv/lme4/cbpp.csv	2026-07-28T21:07:10.829114+00:00	200	0	https://vincentarelbundock.github.io/Rdatasets/csv/lme4/cbpp.csv	text/csv; charset=utf-8	reachable-data-or-description		8919ad586aabfa75fa3b3ece7ad7b398c7b31bf17467f17c304cbec86afa910a	Dataset receipt is not evidence for formula or family.
brms/distreg_normal	true	distreg_dat1	synthetic						synthetic-no-external-receipt			Dataset receipt is not evidence for formula or family.
brms/distreg_nb	true	distreg_fish	http://paulbuerkner.com/data/fish.csv	2026-07-28T21:07:08.539083+00:00	200	0	http://paulbuerkner.com/data/fish.csv	text/csv; charset=utf-8	reachable-data-or-description		3d730b6756e8020b9c131ba96f6f6639f3ab31f89f9fccf9bc9bad714b2223f2	Dataset receipt is not evidence for formula or family.
brms/distreg_zip	true	distreg_fish	http://paulbuerkner.com/data/fish.csv	2026-07-28T21:07:08.539083+00:00	200	0	http://paulbuerkner.com/data/fish.csv	text/csv; charset=utf-8	reachable-data-or-description		3d730b6756e8020b9c131ba96f6f6639f3ab31f89f9fccf9bc9bad714b2223f2	Dataset receipt is not evidence for formula or family.
brms/distreg_gam	true	distreg_gam	synthetic						synthetic-no-external-receipt			Dataset receipt is not evidence for formula or family.
brms/nhanes_imputed	true	nhanes	https://vincentarelbundock.github.io/Rdatasets/csv/mice/nhanes.csv	2026-07-28T21:07:10.845103+00:00	404	0	https://vincentarelbundock.github.io/Rdatasets/csv/mice/nhanes.csv	text/html; charset=utf-8	dead-source		c8d3f50462ddb77ac44b5e6146cf67ba38a960a3aeec506f3abdca98716fa854	Dataset receipt is not evidence for formula or family.
brms/nhanes_joint	true	nhanes	https://vincentarelbundock.github.io/Rdatasets/csv/mice/nhanes.csv	2026-07-28T21:07:10.845103+00:00	404	0	https://vincentarelbundock.github.io/Rdatasets/csv/mice/nhanes.csv	text/html; charset=utf-8	dead-source		c8d3f50462ddb77ac44b5e6146cf67ba38a960a3aeec506f3abdca98716fa854	Dataset receipt is not evidence for formula or family.
brms/nhanes_error	true	nhanes	https://vincentarelbundock.github.io/Rdatasets/csv/mice/nhanes.csv	2026-07-28T21:07:10.845103+00:00	404	0	https://vincentarelbundock.github.io/Rdatasets/csv/mice/nhanes.csv	text/html; charset=utf-8	dead-source		c8d3f50462ddb77ac44b5e6146cf67ba38a960a3aeec506f3abdca98716fa854	Dataset receipt is not evidence for formula or family.
brms/income_mo	true	income	synthetic						synthetic-no-external-receipt			Dataset receipt is not evidence for formula or family.
brms/income_num	true	income	synthetic						synthetic-no-external-receipt			Dataset receipt is not evidence for formula or family.
brms/income_nominal	true	income	synthetic						synthetic-no-external-receipt			Dataset receipt is not evidence for formula or family.
brms/income_mo_age	true	income	synthetic						synthetic-no-external-receipt			Dataset receipt is not evidence for formula or family.
brms/income_mo_city	true	income	synthetic						synthetic-no-external-receipt			Dataset receipt is not evidence for formula or family.
brms/btdata_compact	true	btdata	https://vincentarelbundock.github.io/Rdatasets/csv/MCMCglmm/BTdata.csv	2026-07-28T21:07:10.636004+00:00	404	0	https://vincentarelbundock.github.io/Rdatasets/csv/MCMCglmm/BTdata.csv	text/html; charset=utf-8	dead-source		c8d3f50462ddb77ac44b5e6146cf67ba38a960a3aeec506f3abdca98716fa854	Dataset receipt is not evidence for formula or family.
brms/btdata_explicit	true	btdata	https://vincentarelbundock.github.io/Rdatasets/csv/MCMCglmm/BTdata.csv	2026-07-28T21:07:10.636004+00:00	404	0	https://vincentarelbundock.github.io/Rdatasets/csv/MCMCglmm/BTdata.csv	text/html; charset=utf-8	dead-source		c8d3f50462ddb77ac44b5e6146cf67ba38a960a3aeec506f3abdca98716fa854	Dataset receipt is not evidence for formula or family.
brms/btdata_spline	true	btdata	https://vincentarelbundock.github.io/Rdatasets/csv/MCMCglmm/BTdata.csv	2026-07-28T21:07:10.636004+00:00	404	0	https://vincentarelbundock.github.io/Rdatasets/csv/MCMCglmm/BTdata.csv	text/html; charset=utf-8	dead-source	text_offset=213; matched_terms=with; context_sha256=77eb88a6f2444524	c8d3f50462ddb77ac44b5e6146cf67ba38a960a3aeec506f3abdca98716fa854	Dataset receipt is not evidence for formula or family.
brms/nonlinear_exp	true	nonlinear_dat	synthetic						synthetic-no-external-receipt			Dataset receipt is not evidence for formula or family.
brms/nonlinear_linear	true	nonlinear_dat	synthetic						synthetic-no-external-receipt			Dataset receipt is not evidence for formula or family.
brms/nonlinear_loss	true	loss	synthetic						synthetic-no-external-receipt			Dataset receipt is not evidence for formula or family.
brms/phylo_simple_re	true	phylo_simple	http://paulbuerkner.com/data/data_simple.txt	2026-07-28T21:07:08.538701+00:00	200	0	http://paulbuerkner.com/data/data_simple.txt	text/plain; charset=utf-8	reachable-data-or-description		c83ab1ff9cb21dfb2afbf1faf9f76207f9f663a075e90613ce34044b110ab138	Dataset receipt is not evidence for formula or family.
brms/phylo_simple_resid	true	phylo_simple	http://paulbuerkner.com/data/data_simple.txt	2026-07-28T21:07:08.538701+00:00	200	0	http://paulbuerkner.com/data/data_simple.txt	text/plain; charset=utf-8	reachable-data-or-description		c83ab1ff9cb21dfb2afbf1faf9f76207f9f663a075e90613ce34044b110ab138	Dataset receipt is not evidence for formula or family.
brms/phylo_repeat_re	true	phylo_repeat	http://paulbuerkner.com/data/data_repeat.txt	2026-07-28T21:07:08.538457+00:00	200	0	http://paulbuerkner.com/data/data_repeat.txt	text/plain; charset=utf-8	reachable-data-or-description		94f99c06c6b9dc355173a208842ddbd38d26cb5c34661d736c84a7778c6f0425	Dataset receipt is not evidence for formula or family.
brms/phylo_effect	true	phylo_effect	http://paulbuerkner.com/data/data_effect.txt	2026-07-28T21:07:08.537912+00:00	200	0	http://paulbuerkner.com/data/data_effect.txt	text/plain; charset=utf-8	reachable-data-or-description		c11cc78afd8b17c1fcbc814d09454734dacc3486b682ad12938c9159cccb99b6	Dataset receipt is not evidence for formula or family.
brms/phylo_pois	true	phylo_pois	http://paulbuerkner.com/data/data_pois.txt	2026-07-28T21:07:08.538285+00:00	200	0	http://paulbuerkner.com/data/data_pois.txt	text/plain; charset=utf-8	reachable-data-or-description		bd30ed1406421c48be96275a2c9b049e4a894b1769310c1979ff8820be2afc48	Dataset receipt is not evidence for formula or family.
mcelreath/globe	true	globe	synthetic						synthetic-no-external-receipt			Dataset receipt is not evidence for formula or family.
mcelreath/howell1_intercept	true	howell1	https://github.com/rmcelreath/rethinking/blob/master/data/Howell1.csv	2026-07-28T21:07:08.791120+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/Howell1.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=and,howell1; context_sha256=632344e52fe7cdfd	b71bdfb560983f7c706f90cfac747d850e3f6cd47540aedf6cf7032502fd50e7	Dataset receipt is not evidence for formula or family.
mcelreath/howell1_linear	true	howell1	https://github.com/rmcelreath/rethinking/blob/master/data/Howell1.csv	2026-07-28T21:07:08.791120+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/Howell1.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=and,howell1; context_sha256=632344e52fe7cdfd	b71bdfb560983f7c706f90cfac747d850e3f6cd47540aedf6cf7032502fd50e7	Dataset receipt is not evidence for formula or family.
mcelreath/howell1_quad	true	howell1	https://github.com/rmcelreath/rethinking/blob/master/data/Howell1.csv	2026-07-28T21:07:08.791120+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/Howell1.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=and,howell1; context_sha256=632344e52fe7cdfd	b71bdfb560983f7c706f90cfac747d850e3f6cd47540aedf6cf7032502fd50e7	Dataset receipt is not evidence for formula or family.
mcelreath/howell1_cubic	true	howell1	https://github.com/rmcelreath/rethinking/blob/master/data/Howell1.csv	2026-07-28T21:07:08.791120+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/Howell1.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=and,howell1; context_sha256=632344e52fe7cdfd	b71bdfb560983f7c706f90cfac747d850e3f6cd47540aedf6cf7032502fd50e7	Dataset receipt is not evidence for formula or family.
mcelreath/howell1_nl	true	howell1	https://github.com/rmcelreath/rethinking/blob/master/data/Howell1.csv	2026-07-28T21:07:08.791120+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/Howell1.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=and,howell1; context_sha256=632344e52fe7cdfd	b71bdfb560983f7c706f90cfac747d850e3f6cd47540aedf6cf7032502fd50e7	Dataset receipt is not evidence for formula or family.
mcelreath/howell1_volume	true	howell1	https://github.com/rmcelreath/rethinking/blob/master/data/Howell1.csv	2026-07-28T21:07:08.791120+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/Howell1.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=and,howell1; context_sha256=632344e52fe7cdfd	b71bdfb560983f7c706f90cfac747d850e3f6cd47540aedf6cf7032502fd50e7	Dataset receipt is not evidence for formula or family.
mcelreath/cherry_blossoms	true	cherry_blossoms	https://github.com/rmcelreath/rethinking/blob/master/data/cherry_blossoms.csv	2026-07-28T21:07:09.212176+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/cherry_blossoms.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=blossoms,cherry,cherry_blossoms; context_sha256=04edcdb4b41ed34b	6289dcbf4163e079715b9fe9adcf0d2dcefd5a8128382845504faf3df27cdf86	Dataset receipt is not evidence for formula or family.
mcelreath/waffle_divorce_a	true	waffle_divorce	https://github.com/rmcelreath/rethinking/blob/master/data/WaffleDivorce.csv	2026-07-28T21:07:09.209014+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/WaffleDivorce.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=age,divorce,waffle; context_sha256=160636ce03bb2dfe	167844c595c3f1cd1c8c3d7bf34f49555f148f8a145643aa69150158d47d0fd4	Dataset receipt is not evidence for formula or family.
mcelreath/waffle_divorce_m	true	waffle_divorce	https://github.com/rmcelreath/rethinking/blob/master/data/WaffleDivorce.csv	2026-07-28T21:07:09.209014+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/WaffleDivorce.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=divorce,rate,waffle; context_sha256=160636ce03bb2dfe	167844c595c3f1cd1c8c3d7bf34f49555f148f8a145643aa69150158d47d0fd4	Dataset receipt is not evidence for formula or family.
mcelreath/waffle_divorce_am	true	waffle_divorce	https://github.com/rmcelreath/rethinking/blob/master/data/WaffleDivorce.csv	2026-07-28T21:07:09.209014+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/WaffleDivorce.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=divorce,waffle; context_sha256=160636ce03bb2dfe	167844c595c3f1cd1c8c3d7bf34f49555f148f8a145643aa69150158d47d0fd4	Dataset receipt is not evidence for formula or family.
mcelreath/waffle_divorce_mediator	true	waffle_divorce	https://github.com/rmcelreath/rethinking/blob/master/data/WaffleDivorce.csv	2026-07-28T21:07:09.209014+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/WaffleDivorce.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=divorce,waffle; context_sha256=160636ce03bb2dfe	167844c595c3f1cd1c8c3d7bf34f49555f148f8a145643aa69150158d47d0fd4	Dataset receipt is not evidence for formula or family.
mcelreath/waffle_divorce_multivariate	true	waffle_divorce	https://github.com/rmcelreath/rethinking/blob/master/data/WaffleDivorce.csv	2026-07-28T21:07:09.209014+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/WaffleDivorce.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=divorce,waffle; context_sha256=160636ce03bb2dfe	167844c595c3f1cd1c8c3d7bf34f49555f148f8a145643aa69150158d47d0fd4	Dataset receipt is not evidence for formula or family.
mcelreath/waffle_divorce_meas_err	true	waffle_divorce	https://github.com/rmcelreath/rethinking/blob/master/data/WaffleDivorce.csv	2026-07-28T21:07:09.209014+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/WaffleDivorce.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=divorce,waffle; context_sha256=160636ce03bb2dfe	167844c595c3f1cd1c8c3d7bf34f49555f148f8a145643aa69150158d47d0fd4	Dataset receipt is not evidence for formula or family.
mcelreath/milk_neo	true	milk	https://github.com/rmcelreath/rethinking/blob/master/data/milk.csv	2026-07-28T21:07:09.303216+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/milk.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=milk; context_sha256=d37e6c5d94b0c33b	fbab77b9fefe7b76e6e31f064a01dd7b1dbafd5884dd5d4e06bcbc1c6d15880c	Dataset receipt is not evidence for formula or family.
mcelreath/milk_mass	true	milk	https://github.com/rmcelreath/rethinking/blob/master/data/milk.csv	2026-07-28T21:07:09.303216+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/milk.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=milk; context_sha256=d37e6c5d94b0c33b	fbab77b9fefe7b76e6e31f064a01dd7b1dbafd5884dd5d4e06bcbc1c6d15880c	Dataset receipt is not evidence for formula or family.
mcelreath/milk_both	true	milk	https://github.com/rmcelreath/rethinking/blob/master/data/milk.csv	2026-07-28T21:07:09.303216+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/milk.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=and,milk; context_sha256=d37e6c5d94b0c33b	fbab77b9fefe7b76e6e31f064a01dd7b1dbafd5884dd5d4e06bcbc1c6d15880c	Dataset receipt is not evidence for formula or family.
mcelreath/milk_clade	true	milk	https://github.com/rmcelreath/rethinking/blob/master/data/milk.csv	2026-07-28T21:07:09.303216+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/milk.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=milk; context_sha256=d37e6c5d94b0c33b	fbab77b9fefe7b76e6e31f064a01dd7b1dbafd5884dd5d4e06bcbc1c6d15880c	Dataset receipt is not evidence for formula or family.
mcelreath/milk_mi	true	milk	https://github.com/rmcelreath/rethinking/blob/master/data/milk.csv	2026-07-28T21:07:09.303216+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/milk.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=data,milk; context_sha256=d37e6c5d94b0c33b	fbab77b9fefe7b76e6e31f064a01dd7b1dbafd5884dd5d4e06bcbc1c6d15880c	Dataset receipt is not evidence for formula or family.
mcelreath/plant_growth_baseline	true	plant_growth	synthetic						synthetic-no-external-receipt			Dataset receipt is not evidence for formula or family.
mcelreath/plant_growth_biased	true	plant_growth	synthetic						synthetic-no-external-receipt			Dataset receipt is not evidence for formula or family.
mcelreath/plant_growth_causal	true	plant_growth	synthetic						synthetic-no-external-receipt			Dataset receipt is not evidence for formula or family.
mcelreath/happiness_collider	true	happiness	synthetic						synthetic-no-external-receipt			Dataset receipt is not evidence for formula or family.
mcelreath/happiness_causal	true	happiness	synthetic						synthetic-no-external-receipt			Dataset receipt is not evidence for formula or family.
